Date,Source Stage,Source bench,Destination name,Truck,Travelling empty duration,Travelling full duration,Full slope length,Empty slope length,Inpit Ramp length,Inpit Ramp Grade,Dump Ramp length,Dump Ramp Grade,Truck ID,Truck Type,Empty Weight (kg),Max Gross OperatingWeight,Payload_tonnes,Total_weight,Overweight,productivity,Dump Ramp Length
05/01/2017,Stage G,912,ROM_01,TRH402,1372.0,1092,4518.74," 4,669.30 ",3263.69,9.14, 135.00 ,6.67%,TRH402,789C,114114,317514.85,190400.0,304514.0,0,278.85897435897436,135.0
05/01/2017,Stage G,912,ROM_01,TRH402,542.0,1080,4940.48," 4,423.54 ",3263.69,9.14, 135.00 ,6.67%,TRH402,789C,114114,317514.85,185500.0,299614.0,0,277.4203703703704,135.0
05/01/2017,Stage G,912,CRUSH01,TRH402,544.0,1085,4369.92," 4,546.48 ",3263.69,9.14,    ,0.00%,TRH402,789C,114114,317514.85,187600.0,301714.0,0,278.0774193548387,0.0
05/01/2017,Stage G,912,CRUSH01,TRH402,848.0,1182,4348.62," 4,790.79 ",3263.69,9.14,    ,0.00%,TRH402,789C,114114,317514.85,192500.0,306614.0,0,259.4027072758037,0.0
05/01/2017,Stage G,912,CRUSH01,TRH402,556.0,1062,4317.05," 4,555.76 ",3263.69,9.14,    ,0.00%,TRH402,789C,114114,317514.85,179400.0,293514.0,0,276.3785310734463,0.0
05/01/2017,Stage G,912,CRUSH01,TRH402,770.0,1038,4216.6," 5,990.79 ",3263.69,9.14,    ,0.00%,TRH402,789C,114114,317514.85,188200.0,302314.0,0,291.24662813102117,0.0
05/01/2017,Stage G,912,ROM_01,TRH402,497.0,1014,4475.41," 4,564.26 ",3263.69,9.14, 135.00 ,6.67%,TRH402,789C,114114,317514.85,187900.0,302014.0,0,297.8441814595661,135.0
05/01/2017,Stage G,912,ROM_01,TRH402,707.0,1010,4585.24," 6,002.17 ",3263.69,9.14, 135.00 ,6.67%,TRH402,789C,114114,317514.85,177800.0,291914.0,0,289.02376237623764,135.0
05/01/2017,Stage G,912,LG_PRIME,TRH402,535.0,1064,4117.48," 4,546.24 ",3263.69,9.14, 754.00 ,7.69%,TRH402,789C,114114,317514.85,171700.0,285814.0,0,268.6221804511278,754.0
05/01/2017,Stage G,912,LG_PRIME,TRH402,569.0,1233,4049.43," 4,336.11 ",3263.69,9.14, 754.00 ,7.69%,TRH402,789C,114114,317514.85,186900.0,301014.0,0,244.13138686131387,754.0
05/01/2017,Stage G,912,CRUSH01,TRH402,581.0,1130,4451.6," 4,157.94 ",3263.69,9.14,    ,0.00%,TRH402,789C,114114,317514.85,185700.0,299814.0,0,265.3221238938053,0.0
05/01/2017,Stage G,912,CRUSH01,TRH402,751.0,1181,4358.54," 4,757.40 ",3263.69,9.14,    ,0.00%,TRH402,789C,114114,317514.85,192500.0,306614.0,0,259.62235393734125,0.0
05/01/2017,Stage G,912,ROM_01,TRH402,519.0,1062,4387.03," 4,602.04 ",3263.69,9.14, 135.00 ,6.67%,TRH402,789C,114114,317514.85,181500.0,295614.0,0,278.35593220338984,135.0
05/01/2017,Stage G,912,CRUSH01,TRH402,574.0,1024,4400.32," 4,640.84 ",3263.69,9.14,    ,0.00%,TRH402,789C,114114,317514.85,184900.0,299014.0,0,292.005859375,0.0
05/01/2017,Stage G,912,CRUSH01,TRH402,527.0,1030,4413.51," 4,613.76 ",3263.69,9.14,    ,0.00%,TRH402,789C,114114,317514.85,179100.0,293214.0,0,284.673786407767,0.0
05/01/2017,Stage G,912,CRUSH01,TRH402,490.0,1103,4362.72," 4,600.80 ",3263.69,9.14,    ,0.00%,TRH402,789C,114114,317514.85,192100.0,306214.0,0,277.61922030825025,0.0
05/01/2017,Stage G,912,CRUSH01,TRH402,505.0,1177,4365.99," 4,160.40 ",3263.69,9.14,    ,0.00%,TRH402,789C,114114,317514.85,196600.0,310714.0,0,263.98810535259133,0.0
05/01/2017,Stage G,912,LG_PRIME,TRH402,487.0,1287,4214.67," 3,512.18 ",3263.69,9.14, 754.00 ,7.69%,TRH402,789C,114114,317514.85,195100.0,309214.0,0,240.25951825951827,754.0
05/01/2017,Stage G,912,ROM_01,TRH402,561.0,1168,4606.73," 4,296.24 ",3263.69,9.14, 135.00 ,6.67%,TRH402,789C,114114,317514.85,191900.0,306014.0,0,261.9982876712329,135.0
05/01/2017,Stage G,912,CRUSH01,TRH402,507.0,1198,4650.78," 4,474.11 ",3263.69,9.14,    ,0.00%,TRH402,789C,114114,317514.85,203000.0,317114.0,0,264.70283806343906,0.0
05/01/2017,Stage G,912,ROM_01,TRH402,504.0,1180,4548.93," 4,600.91 ",3263.69,9.14, 135.00 ,6.67%,TRH402,789C,114114,317514.85,185300.0,299414.0,0,253.74067796610169,135.0
05/01/2017,Stage G,912,ROM_01,TRH402,497.0,1189,4443.24," 4,754.80 ",3263.69,9.14, 135.00 ,6.67%,TRH402,789C,114114,317514.85,199200.0,313314.0,0,263.51051303616487,135.0
05/01/2017,Stage G,912,ROM_01,TRH402,509.0,1194,4936.49," 4,616.54 ",3263.69,9.14, 135.00 ,6.67%,TRH402,789C,114114,317514.85,201800.0,315914.0,0,264.58458961474037,135.0
05/01/2017,Stage G,912,ROM_01,TRH402,544.0,1199,4250.77," 4,653.65 ",3263.69,9.14, 135.00 ,6.67%,TRH402,789C,114114,317514.85,203300.0,317414.0,0,264.7322768974145,135.0
05/01/2017,Stage G,912,ROM_01,TRH402,960.0,1078,4295.51," 5,901.30 ",3263.69,9.14, 135.00 ,6.67%,TRH402,789C,114114,317514.85,193300.0,307414.0,0,285.17068645640074,135.0
05/01/2017,Stage G,912,ROM_01,TRH402,503.0,1039,4756.88," 4,507.88 ",3263.69,9.14, 135.00 ,6.67%,TRH402,789C,114114,317514.85,191500.0,305614.0,0,294.1424446583253,135.0
05/01/2017,Stage G,912,ROM_01,TRH402,506.0,1039,4677.38," 4,584.79 ",3263.69,9.14, 135.00 ,6.67%,TRH402,789C,114114,317514.85,193500.0,307614.0,0,296.06737247353226,135.0
05/01/2017,Stage G,912,ROM_01,TRH402,818.0,1134,4417.26," 4,802.20 ",3263.69,9.14, 135.00 ,6.67%,TRH402,789C,114114,317514.85,191900.0,306014.0,0,269.8536155202822,135.0
05/01/2017,Stage G,912,ROM_01,TRH402,514.0,1179,4206.11," 4,474.07 ",3263.69,9.14, 135.00 ,6.67%,TRH402,789C,114114,317514.85,186600.0,300714.0,0,255.058524173028,135.0
05/01/2017,Stage G,912,TAILS_04,TRH402,507.0,1251,6326.87," 4,513.80 ",3263.69,9.14, 24.00 ,8.33%,TRH402,789C,114114,317514.85,193100.0,307214.0,0,245.57474020783374,24.0
06/01/2017,Stage G,912,ROM_01,TRH402,503.0,995,4271.77," 4,512.02 ",3263.69,9.14, 135.00 ,6.67%,TRH402,789C,114114,317514.85,178900.0,293014.0,0,294.48643216080404,135.0
06/01/2017,Stage G,912,MW_PRIME,TRH402,517.0,1131,4076.74," 4,531.80 ",3263.69,9.14, 336.00 ,8.33%,TRH402,789C,114114,317514.85,195600.0,309714.0,0,273.84084880636607,336.0
06/01/2017,Stage G,912,LG_PRIME,TRH402,476.0,1255,4058.26," 4,242.79 ",3263.69,9.14, 754.00 ,7.69%,TRH402,789C,114114,317514.85,188300.0,302414.0,0,240.96733067729085,754.0
06/01/2017,Stage G,912,ROM_07,TRH402,549.0,1257,5064.82," 4,238.98 ",3263.69,9.14, 996.00 ,8.33%,TRH402,789C,114114,317514.85,191200.0,305314.0,0,242.89101034208431,996.0
06/01/2017,Stage G,912,TAILS_04,TRH402,751.0,1280,6609.4," 5,276.28 ",3263.69,9.14, 24.00 ,8.33%,TRH402,789C,114114,317514.85,194400.0,308514.0,0,241.0265625,24.0
06/01/2017,Stage G,912,ROM_01,TRH402,595.0,1040,4238.43," 6,499.80 ",3263.69,9.14, 135.00 ,6.67%,TRH402,789C,114114,317514.85,177100.0,291214.0,0,280.0134615384615,135.0
06/01/2017,Stage G,912,MW_PRIME,TRH402,500.0,1006,4148.23," 4,585.25 ",3263.69,9.14, 336.00 ,8.33%,TRH402,789C,114114,317514.85,190800.0,304914.0,0,303.09542743538765,336.0
06/01/2017,Stage G,912,ROM_01,TRH402,475.0,1158,4475.96," 4,098.25 ",3263.69,9.14, 135.00 ,6.67%,TRH402,789C,114114,317514.85,197900.0,312014.0,0,269.4421416234888,135.0
06/01/2017,Stage G,912,TAILS_04,TRH402,490.0,1270,6328.29," 4,477.60 ",3263.69,9.14, 24.00 ,8.33%,TRH402,789C,114114,317514.85,190100.0,304214.0,0,239.53858267716535,24.0
06/01/2017,Stage G,912,TAILS_04,TRH402,645.0,1112,5978.61," 6,791.91 ",3263.69,9.14, 24.00 ,8.33%,TRH402,789C,114114,317514.85,188500.0,302614.0,0,272.1348920863309,24.0
06/01/2017,Stage G,912,TAILS_04,TRH402,608.0,1130,6164.25," 6,541.59 ",3263.69,9.14, 24.00 ,8.33%,TRH402,789C,114114,317514.85,194200.0,308314.0,0,272.84424778761064,24.0
06/01/2017,Stage G,912,ROM_07,TRH402,794.0,1404,4967.82," 6,573.48 ",3263.69,9.14, 996.00 ,8.33%,TRH402,789C,114114,317514.85,200500.0,314614.0,0,224.08404558404558,996.0
06/01/2017,Stage G,912,MW_PRIME,TRH402,713.0,1174,4446.94," 5,273.83 ",3263.69,9.14, 336.00 ,8.33%,TRH402,789C,114114,317514.85,186900.0,301014.0,0,256.4003407155026,336.0
06/01/2017,Stage G,912,ROM_07,TRH402,495.0,1418,5073.94," 4,316.75 ",3263.69,9.14, 996.00 ,8.33%,TRH402,789C,114114,317514.85,198300.0,312414.0,0,220.32016925246828,996.0
06/01/2017,Stage G,912,ROM_07,TRH402,691.0,1392,5166.74," 5,159.61 ",3263.69,9.14, 996.00 ,8.33%,TRH402,789C,114114,317514.85,182700.0,296814.0,0,213.22844827586206,996.0
06/01/2017,Stage G,912,LG_PRIME,TRH402,788.0,1141,4238.76," 9,144.29 ",3263.69,9.14, 754.00 ,7.69%,TRH402,789C,114114,317514.85,195200.0,309314.0,0,271.0902716914987,754.0
06/01/2017,Stage G,912,LG_PRIME,TRH402,539.0,1078,4226.79," 4,425.80 ",3263.69,9.14, 754.00 ,7.69%,TRH402,789C,114114,317514.85,187000.0,301114.0,0,279.3265306122449,754.0
07/01/2017,Stage G,921,ROM_07,TRH402,275.0,1260,5123.35, 566.26 ,3097.54,9.34, 996.00 ,8.33%,TRH402,789C,114114,317514.85,193900.0,308014.0,0,244.45555555555555,996.0
07/01/2017,Stage G,921,CRUSH01,TRH402,1284.0,1052,4880.3," 5,493.86 ",3097.54,9.34,    ,0.00%,TRH402,789C,114114,317514.85,183000.0,297114.0,0,282.4277566539924,0.0
07/01/2017,Stage G,921,CRUSH01,TRH402,1525.0,1063,4716.49," 4,557.42 ",3097.54,9.34,    ,0.00%,TRH402,789C,114114,317514.85,200700.0,314814.0,0,296.15616180620884,0.0
07/01/2017,Stage G,921,CRUSH01,TRH402,1460.0,1176,4496.43," 4,520.21 ",3097.54,9.34,    ,0.00%,TRH402,789C,114114,317514.85,187500.0,301614.0,0,256.4744897959184,0.0
07/01/2017,Stage G,921,CRUSH01,TRH402,1808.0,1003,4376.99," 4,812.28 ",3097.54,9.34,    ,0.00%,TRH402,789C,114114,317514.85,183400.0,297514.0,0,296.62412761714853,0.0
07/01/2017,Stage G,921,CRUSH01,TRH402,572.0,962,4314.95," 4,593.87 ",3097.54,9.34,    ,0.00%,TRH402,789C,114114,317514.85,175200.0,289314.0,0,300.74220374220374,0.0
07/01/2017,Stage G,921,CRUSH01,TRH402,487.0,980,4374.35," 4,372.68 ",3097.54,9.34,    ,0.00%,TRH402,789C,114114,317514.85,191300.0,305414.0,0,311.6469387755102,0.0
07/01/2017,Stage G,921,CRUSH01,TRH402,766.0,950,4424.85," 6,034.50 ",3097.54,9.34,    ,0.00%,TRH402,789C,114114,317514.85,180600.0,294714.0,0,310.22526315789474,0.0
07/01/2017,Stage G,921,CRUSH01,TRH402,480.0,992,4425.73," 4,977.81 ",3097.54,9.34,    ,0.00%,TRH402,789C,114114,317514.85,186900.0,301014.0,0,303.4415322580645,0.0
07/01/2017,Stage G,921,CRUSH01,TRH402,525.0,1003,4342.15," 4,500.12 ",3097.54,9.34,    ,0.00%,TRH402,789C,114114,317514.85,183600.0,297714.0,0,296.8235294117647,0.0
07/01/2017,Stage G,921,ROM_01,TRH402,564.0,1058,4260.4," 4,263.81 ",3097.54,9.34, 135.00 ,6.67%,TRH402,789C,114114,317514.85,192900.0,307014.0,0,290.1833648393195,135.0
07/01/2017,Stage G,921,CRUSH01,TRH402,520.0,1132,4318.72," 4,246.88 ",3097.54,9.34,    ,0.00%,TRH402,789C,114114,317514.85,178800.0,292914.0,0,258.7579505300353,0.0
07/01/2017,Stage G,921,CRUSH01,TRH402,466.0,1171,4740.07," 4,531.53 ",3097.54,9.34,    ,0.00%,TRH402,789C,114114,317514.85,182600.0,296714.0,0,253.38514090520923,0.0
07/01/2017,Stage G,921,ROM_01,TRH402,631.0,1106,5160.43," 3,462.07 ",3097.54,9.34, 135.00 ,6.67%,TRH402,789C,114114,317514.85,199000.0,313114.0,0,283.1048824593128,135.0
07/01/2017,Stage G,921,ROM_01,TRH402,532.0,1000,4604.86," 4,803.78 ",3097.54,9.34, 135.00 ,6.67%,TRH402,789C,114114,317514.85,190700.0,304814.0,0,304.814,135.0
07/01/2017,Stage G,921,CRUSH01,TRH402,498.0,1108,4525.83," 4,652.14 ",3097.54,9.34,    ,0.00%,TRH402,789C,114114,317514.85,193200.0,307314.0,0,277.35920577617327,0.0
07/01/2017,Stage G,921,ROM_01,TRH402,511.0,1014,4598.8," 3,845.73 ",3097.54,9.34, 135.00 ,6.67%,TRH402,789C,114114,317514.85,193300.0,307414.0,0,303.1696252465483,135.0
07/01/2017,Stage G,921,ROM_01,TRH402,515.0,1155,4885.36," 4,608.79 ",3097.54,9.34, 135.00 ,6.67%,TRH402,789C,114114,317514.85,195800.0,309914.0,0,268.32380952380953,135.0
07/01/2017,Stage G,921,CRUSH01,TRH402,608.0,1013,4434.33," 4,360.82 ",3097.54,9.34,    ,0.00%,TRH402,789C,114114,317514.85,182400.0,296514.0,0,292.7087857847976,0.0
07/01/2017,Stage G,921,CRUSH01,TRH402,514.0,1063,4413.4," 4,447.58 ",3097.54,9.34,    ,0.00%,TRH402,789C,114114,317514.85,190700.0,304814.0,0,286.74882408278455,0.0
07/01/2017,Stage G,912,LG_PRIME,TRH402,1550.0,1110,4164.26," 4,786.43 ",3263.69,9.14, 754.00 ,7.69%,TRH402,789C,114114,317514.85,197900.0,312014.0,0,281.0936936936937,754.0
07/01/2017,Stage G,912,CRUSH01,TRH402,613.0,1225,3111.68," 4,360.02 ",3263.69,9.14,    ,0.00%,TRH402,789C,114114,317514.85,191000.0,305114.0,0,249.07265306122449,0.0
07/01/2017,Stage G,912,TAILS_04,TRH402,797.0,1152,6405.27," 6,280.83 ",3263.69,9.14, 24.00 ,8.33%,TRH402,789C,114114,317514.85,191600.0,305714.0,0,265.3767361111111,24.0
07/01/2017,Stage G,912,TAILS_04,TRH402,636.0,1139,6178.16," 6,606.61 ",3263.69,9.14, 24.00 ,8.33%,TRH402,789C,114114,317514.85,176000.0,290114.0,0,254.70939420544337,24.0
07/01/2017,Stage G,912,NWD,TRH402,647.0,1365,4833.96," 6,588.66 ",3263.69,9.14, 720.00 ,6.67%,TRH402,789C,114114,317514.85,197800.0,311914.0,0,228.5084249084249,720.0
07/01/2017,Stage G,912,TAILS_04,TRH402,625.0,1173,6149.49," 5,320.13 ",3263.69,9.14, 24.00 ,8.33%,TRH402,789C,114114,317514.85,184100.0,298214.0,0,254.231884057971,24.0
07/01/2017,Stage G,916,ROM_01,TRH402,877.0,1034,4027.97," 6,759.89 ",3149.95,9.34, 135.00 ,6.67%,TRH402,789C,114114,317514.85,185900.0,300014.0,0,290.1489361702128,135.0
07/01/2017,Stage G,916,CRUSH01,TRH402,588.0,1276,4359.55," 4,609.31 ",3149.95,9.34,    ,0.00%,TRH402,789C,114114,317514.85,198900.0,313014.0,0,245.30877742946709,0.0
07/01/2017,Stage G,916,ROM_01,TRH402,545.0,1010,4349.88," 4,795.34 ",3149.95,9.34, 135.00 ,6.67%,TRH402,789C,114114,317514.85,182200.0,296314.0,0,293.380198019802,135.0
08/01/2017,Stage G,916,CRUSH01,TRH402,721.0,1017,4370.16," 3,958.28 ",3149.95,9.34,    ,0.00%,TRH402,789C,114114,317514.85,185000.0,299114.0,0,294.1140609636185,0.0
08/01/2017,Stage G,916,ROM_01,TRH402,512.0,1027,4713.75," 4,810.85 ",3149.95,9.34, 135.00 ,6.67%,TRH402,789C,114114,317514.85,184000.0,298114.0,0,290.27653359298927,135.0
08/01/2017,Stage G,916,LG_PRIME,TRH402,526.0,1141,3901.1," 4,732.91 ",3149.95,9.34, 754.00 ,7.69%,TRH402,789C,114114,317514.85,191500.0,305614.0,0,267.84750219106047,754.0
08/01/2017,Stage G,916,CRUSH01,TRH402,526.0,1014,4309.42," 4,437.24 ",3149.95,9.34,    ,0.00%,TRH402,789C,114114,317514.85,179900.0,294014.0,0,289.9546351084813,0.0
08/01/2017,Stage G,916,CRUSH01,TRH402,513.0,1046,4620.32," 5,374.08 ",3149.95,9.34,    ,0.00%,TRH402,789C,114114,317514.85,190600.0,304714.0,0,291.3135755258126,0.0
08/01/2017,Stage G,916,CRUSH01,TRH402,749.0,1047,4233.32," 4,588.67 ",3149.95,9.34,    ,0.00%,TRH402,789C,114114,317514.85,191000.0,305114.0,0,291.4173829990449,0.0
08/01/2017,Stage G,916,CRUSH01,TRH402,507.0,1049,4250.87," 4,769.18 ",3149.95,9.34,    ,0.00%,TRH402,789C,114114,317514.85,182800.0,296914.0,0,283.0448045757865,0.0
08/01/2017,Stage G,916,CRUSH01,TRH402,518.0,1030,4166.19," 5,004.90 ",3149.95,9.34,    ,0.00%,TRH402,789C,114114,317514.85,194400.0,308514.0,0,299.52815533980583,0.0
08/01/2017,Stage G,916,MW_PRIME,TRH402,544.0,1098,3983.05," 4,791.85 ",3149.95,9.34, 336.00 ,8.33%,TRH402,789C,114114,317514.85,199300.0,313414.0,0,285.4408014571949,336.0
08/01/2017,Stage G,916,MW_PRIME,TRH402,891.0,1022,4052.09," 4,346.68 ",3149.95,9.34, 336.00 ,8.33%,TRH402,789C,114114,317514.85,180000.0,294114.0,0,287.7827788649706,336.0
08/01/2017,Stage G,916,LG_PRIME,TRH402,810.0,1106,3702.49," 6,798.73 ",3149.95,9.34, 754.00 ,7.69%,TRH402,789C,114114,317514.85,186200.0,300314.0,0,271.53164556962025,754.0
08/01/2017,Stage G,916,LG_PRIME,TRH402,546.0,1085,3925.76," 4,426.81 ",3149.95,9.34, 754.00 ,7.69%,TRH402,789C,114114,317514.85,178900.0,293014.0,0,270.0589861751152,754.0
08/01/2017,Stage G,916,CRUSH01,TRH402,964.0,1053,4469.75," 7,041.76 ",3149.95,9.34,    ,0.00%,TRH402,789C,114114,317514.85,193000.0,307114.0,0,291.656220322887,0.0
08/01/2017,Stage G,916,CRUSH01,TRH402,527.0,1077,4351.17," 5,287.13 ",3149.95,9.34,    ,0.00%,TRH402,789C,114114,317514.85,188000.0,302114.0,0,280.51439182915504,0.0
08/01/2017,Stage G,916,CRUSH01,TRH402,615.0,1087,4463.53," 5,292.43 ",3149.95,9.34,    ,0.00%,TRH402,789C,114114,317514.85,180200.0,294314.0,0,270.75804967801287,0.0
08/01/2017,Stage G,916,ROM_01,TRH402,518.0,1070,4152.47," 4,794.80 ",3149.95,9.34, 135.00 ,6.67%,TRH402,789C,114114,317514.85,188500.0,302614.0,0,282.81682242990655,135.0
08/01/2017,Stage G,916,ROM_01,TRH402,566.0,1051,4160.8," 4,654.58 ",3149.95,9.34, 135.00 ,6.67%,TRH402,789C,114114,317514.85,181900.0,296014.0,0,281.6498572787821,135.0
08/01/2017,Stage G,916,LG_PRIME,TRH402,129.0,1105,4018.62," 1,023.39 ",3149.95,9.34, 754.00 ,7.69%,TRH402,789C,114114,317514.85,179100.0,293214.0,0,265.35203619909504,754.0
08/01/2017,Stage G,916,LG_PRIME,TRH402,541.0,1297,3962.96," 4,496.21 ",3149.95,9.34, 754.00 ,7.69%,TRH402,789C,114114,317514.85,195000.0,309114.0,0,238.32999228989976,754.0
08/01/2017,Stage G,916,CRUSH01,TRH402,546.0,1255,4636.4," 4,474.98 ",3149.95,9.34,    ,0.00%,TRH402,789C,114114,317514.85,191800.0,305914.0,0,243.75617529880478,0.0
08/01/2017,Stage G,916,CRUSH01,TRH402,514.0,1247,4259.83," 4,746.45 ",3149.95,9.34,    ,0.00%,TRH402,789C,114114,317514.85,188700.0,302814.0,0,242.83400160384923,0.0
08/01/2017,Stage G,916,CRUSH01,TRH402,904.0,1229,3672.38," 4,238.25 ",3149.95,9.34,    ,0.00%,TRH402,789C,114114,317514.85,178500.0,292614.0,0,238.09113100081368,0.0
08/01/2017,Stage G,916,ROM_01,TRH402,535.0,1242,4500.24," 4,810.08 ",3149.95,9.34, 135.00 ,6.67%,TRH402,789C,114114,317514.85,192600.0,306714.0,0,246.95169082125605,135.0
08/01/2017,Stage G,916,CRUSH01,TRH402,590.0,1222,4321.81," 4,562.70 ",3149.95,9.34,    ,0.00%,TRH402,789C,114114,317514.85,193900.0,308014.0,0,252.05728314238954,0.0
08/01/2017,Stage G,916,CRUSH01,TRH402,550.0,1212,4445.61," 4,792.07 ",3149.95,9.34,    ,0.00%,TRH402,789C,114114,317514.85,196700.0,310814.0,0,256.44719471947195,0.0
08/01/2017,Stage G,916,CRUSH01,TRH402,544.0,1191,4332.32," 4,758.12 ",3149.95,9.34,    ,0.00%,TRH402,789C,114114,317514.85,189200.0,303314.0,0,254.67170445004197,0.0
08/01/2017,Stage G,916,CRUSH01,TRH402,522.0,1293,4511.97," 4,696.35 ",3149.95,9.34,    ,0.00%,TRH402,789C,114114,317514.85,190200.0,304314.0,0,235.3549883990719,0.0
08/01/2017,Stage G,916,CRUSH01,TRH402,800.0,1559,4426.52," 6,332.13 ",3149.95,9.34,    ,0.00%,TRH402,789C,114114,317514.85,203800.0,317914.0,1,203.92174470814624,0.0
08/01/2017,Stage G,916,ROM_01,TRH402,550.0,1081,4867.2," 4,706.78 ",3149.95,9.34, 135.00 ,6.67%,TRH402,789C,114114,317514.85,193600.0,307714.0,0,284.6567992599445,135.0
08/01/2017,Stage G,912,CRUSH01,TRH402,604.0,1070,4567.64," 4,772.30 ",3263.69,9.14,    ,0.00%,TRH402,789C,114114,317514.85,192200.0,306314.0,0,286.2747663551402,0.0
08/01/2017,Stage G,916,ROM_01,TRH402,551.0,1310,3376.18," 5,016.23 ",3149.95,9.34, 135.00 ,6.67%,TRH402,789C,114114,317514.85,196700.0,310814.0,0,237.26259541984732,135.0
08/01/2017,Stage G,916,ROM_01,TRH402,859.0,1092,4532.37," 4,846.95 ",3149.95,9.34, 135.00 ,6.67%,TRH402,789C,114114,317514.85,194600.0,308714.0,0,282.70512820512823,135.0
08/01/2017,Stage G,916,CRUSH01,TRH402,548.0,1017,4327.22," 4,632.13 ",3149.95,9.34,    ,0.00%,TRH402,789C,114114,317514.85,188500.0,302614.0,0,297.55555555555554,0.0
08/01/2017,Stage G,916,ROM_01,TRH402,517.0,1084,4311.94," 4,802.20 ",3149.95,9.34, 135.00 ,6.67%,TRH402,789C,114114,317514.85,189100.0,303214.0,0,279.71771217712177,135.0
09/01/2017,Stage G,916,CRUSH01,TRH402,939.0,1175,4276.61," 3,847.97 ",3149.95,9.34,    ,0.00%,TRH402,789C,114114,317514.85,195900.0,310014.0,0,263.8417021276596,0.0
09/01/2017,Stage G,912,TAILS_04,TRH402,607.0,1097,6315.07," 4,889.84 ",3263.69,9.14, 24.00 ,8.33%,TRH402,789C,114114,317514.85,170800.0,284914.0,0,259.72105742935275,24.0
09/01/2017,Stage G,912,TAILS_04,TRH402,601.0,1118,6339.45," 6,698.31 ",3263.69,9.14, 24.00 ,8.33%,TRH402,789C,114114,317514.85,179700.0,293814.0,0,262.80322003577817,24.0
09/01/2017,Stage G,912,MW_PRIME,TRH402,610.0,1252,4035.55," 6,575.72 ",3263.69,9.14, 336.00 ,8.33%,TRH402,789C,114114,317514.85,205500.0,319614.0,1,255.28274760383385,336.0
09/01/2017,Stage G,912,MW_PRIME,TRH402,484.0,1177,4246.11," 4,340.80 ",3263.69,9.14, 336.00 ,8.33%,TRH402,789C,114114,317514.85,187800.0,301914.0,0,256.5114698385726,336.0
09/01/2017,Stage G,912,MW_PRIME,TRH402,474.0,1175,3951.65," 4,181.14 ",3263.69,9.14, 336.00 ,8.33%,TRH402,789C,114114,317514.85,184500.0,298614.0,0,254.1395744680851,336.0
09/01/2017,Stage G,912,LG_PRIME,TRH402,475.0,1241,3979.54," 4,208.34 ",3263.69,9.14, 754.00 ,7.69%,TRH402,789C,114114,317514.85,179400.0,293514.0,0,236.51410153102336,754.0
09/01/2017,Stage G,912,ROM_01,TRH402,644.0,1050,4263.08," 4,395.32 ",3263.69,9.14, 135.00 ,6.67%,TRH402,789C,114114,317514.85,176800.0,290914.0,0,277.06095238095236,135.0
09/01/2017,Stage G,912,LG_PRIME,TRH402,554.0,1290,4174.6," 4,557.72 ",3263.69,9.14, 754.00 ,7.69%,TRH402,789C,114114,317514.85,175900.0,290014.0,0,224.8170542635659,754.0
09/01/2017,Stage G,912,MW_PRIME,TRH402,512.0,1276,4608.3," 4,664.86 ",3263.69,9.14, 336.00 ,8.33%,TRH402,789C,114114,317514.85,181500.0,295614.0,0,231.67241379310346,336.0
09/01/2017,Stage G,912,MW_PRIME,TRH402,1268.0,1039,4141.61," 5,972.15 ",3263.69,9.14, 336.00 ,8.33%,TRH402,789C,114114,317514.85,185200.0,299314.0,0,288.0789220404235,336.0
09/01/2017,Stage G,912,MW_PRIME,TRH402,514.0,1008,4346.79," 4,345.68 ",3263.69,9.14, 336.00 ,8.33%,TRH402,789C,114114,317514.85,184100.0,298214.0,0,295.84722222222223,336.0
09/01/2017,Stage G,912,MW_PRIME,TRH402,495.0,1172,4068.94," 4,379.92 ",3263.69,9.14, 336.00 ,8.33%,TRH402,789C,114114,317514.85,175000.0,289114.0,0,246.68430034129693,336.0
09/01/2017,Stage G,912,MW_PRIME,TRH402,567.0,1159,4136.08," 4,539.19 ",3263.69,9.14, 336.00 ,8.33%,TRH402,789C,114114,317514.85,179100.0,293214.0,0,252.98878343399483,336.0
09/01/2017,Stage G,912,CRUSH01,TRH402,500.0,1377,4414.54," 4,333.24 ",3263.69,9.14,    ,0.00%,TRH402,789C,114114,317514.85,203800.0,317914.0,1,230.87436456063907,0.0
09/01/2017,Stage G,912,CRUSH01,TRH402,518.0,1177,4596.36," 5,026.45 ",3263.69,9.14,    ,0.00%,TRH402,789C,114114,317514.85,198900.0,313014.0,0,265.9422259983008,0.0
09/01/2017,Stage G,912,ROM_01,TRH402,598.0,1069,4684.28," 2,636.39 ",3263.69,9.14, 135.00 ,6.67%,TRH402,789C,114114,317514.85,191100.0,305214.0,0,285.5135640785781,135.0
09/01/2017,Stage G,912,ROM_01,TRH402,529.0,1091,4225.98," 4,612.68 ",3263.69,9.14, 135.00 ,6.67%,TRH402,789C,114114,317514.85,189000.0,303114.0,0,277.8313473877177,135.0
09/01/2017,Stage G,912,CRUSH01,TRH402,539.0,1064,4713.7," 4,386.58 ",3263.69,9.14,    ,0.00%,TRH402,789C,114114,317514.85,189100.0,303214.0,0,284.97556390977445,0.0
09/01/2017,Stage G,912,CRUSH01,TRH402,579.0,1060,4419.81," 5,371.07 ",3263.69,9.14,    ,0.00%,TRH402,789C,114114,317514.85,193400.0,307514.0,0,290.1075471698113,0.0
