Travelling empty duration,Full slope length,Empty slope length,Inpit Ramp length,Inpit Ramp Grade,Dump Ramp length,Dump Ramp Grade,Empty Weight (kg),Max Gross OperatingWeight,Total_weight,Overweight,predicted,pred
529.0,05880.680,04933.120,03562.640,9.16,0000,9.52,124114,317514.85,189000.0,0,483.14239993297247,483.14239993297247
709.0,04888.960,04092.160,03602.680,9.17,0135.000,6.67,114114,317514.85,192400.0,0,94.80920346958303,94.80920346958303
444.0,04887.420,05181.500,03319.140,9.14,0105.000,9.52,124114,317514.85,196100.0,0,529.5232660384545,529.5232660384545
468.0,02793.370,02648.280,0188.460,9.54,0552.000,8.33,124114,317514.85,191500.0,0,166.91942998988222,166.91942998988222
530.0,05199.290,05296.470,03319.140,9.14,0000,0.00,124114,317514.85,184200.0,0,394.34667834462044,394.34667834462044
111.0,06225.610,0339.240,03552.630,9.16,0000,0.00,114114,317514.85,183300.0,0,149.2523786082017,149.2523786082017
475.0,03979.540,04208.340,03263.690,9.14,0754.000,7.69,114114,317514.85,179400.0,0,170.5044516148402,170.5044516148402
927.0,05286.000,04803.820,03552.630,9.16,0819.000,7.69,114114,317514.85,190600.0,0,404.2944829763484,404.2944829763484
836.0,06112.760,08139.000,03462.330,9.16,0000,0.00,124114,317514.85,187400.0,0,154.9230715988368,154.9230715988368
839.0,05187.740,05806.300,03319.140,9.14,0000,0.00,114114,317514.85,182300.0,0,150.9626505540882,150.9626505540882
714.0,04109.020,06041.190,03149.950,9.34,0754.000,7.69,124114,317514.85,181900.0,0,145.06809337953035,145.06809337953035
686.0,05030.820,06567.710,03108.020,9.34,0996.000,8.33,124114,317514.85,182700.0,0,123.89012561806851,123.89012561806851
0.0,01153.710,0000,03275.050,9.14,0000,0.00,114114,317514.85,187600.0,0,152.10205140171323,152.10205140171323
548.0,03986.750,04748.810,03263.690,9.14,0000,0.00,114114,317514.85,197600.0,0,409.8208585631497,409.8208585631497
894.0,04487.710,06074.320,03149.950,9.34,0000,0.00,114114,317514.85,197200.0,0,8298.01823234365,8298.01823234365
656.0,02100.000,02218.840,035.570,8.26,0552.000,8.33,114114,317514.85,198900.0,0,145.36910297769097,145.36910297769097
624.0,05004.330,05274.140,03362.250,9.14,01056.000,8.33,124114,317514.85,196200.0,0,530.8261548667816,530.8261548667816
608.0,04647.270,04900.590,03362.250,9.14,0000,9.52,124114,317514.85,185700.0,0,180.2703977171719,180.2703977171719
681.0,05240.890,05375.800,03319.140,9.14,0135.000,6.67,124114,317514.85,187400.0,0,166.92429420669833,166.92429420669833
646.0,04358.890,05733.410,03275.050,9.14,0000,9.52,124114,317514.85,197600.0,0,151.74936311261249,151.74936311261249
521.0,05069.370,05303.150,03362.250,9.14,0135.000,6.67,124114,317514.85,191000.0,0,459.0532199017226,459.0532199017226
647.0,05964.680,06299.100,03362.250,9.14,0312.000,8.33,114114,317514.85,198100.0,0,148.30791871353347,148.30791871353347
983.0,06499.660,06514.060,03562.640,9.16,0912.000,8.33,124114,317514.85,178400.0,0,478.8931065280717,478.8931065280717
721.0,06287.410,06462.040,03263.690,9.14,060.000,8.33,114114,317514.85,187400.0,0,160.98542350949228,160.98542350949228
777.0,04818.050,05232.390,03319.140,9.14,0754.000,7.69,124114,317514.85,176900.0,0,145.19048244084698,145.19048244084698
679.0,04613.110,04939.900,03362.250,9.14,0000,0.00,124114,317514.85,187000.0,0,171.16836643515748,171.16836643515748
694.0,05637.580,04160.110,03372.120,9.14,052.500,9.52,124114,317514.85,195000.0,0,148.1192629013689,148.1192629013689
608.0,04662.430,04844.310,03602.680,9.17,0456.000,8.33,114114,317514.85,198600.0,0,149.4638373884327,149.4638373884327
578.0,05241.460,05546.810,03362.250,9.14,0000,0.00,124114,317514.85,201400.0,0,155.28497247635485,155.28497247635485
501.0,04988.530,05283.850,03275.050,9.14,0135.000,6.67,124114,317514.85,187400.0,0,161.64434439307476,161.64434439307476
472.0,03554.620,03460.640,0127.330,9.41,060.000,8.33,114114,317514.85,182900.0,0,154.41316253707024,154.41316253707024
1926.0,04863.620,05125.320,03319.140,9.14,0754.000,7.69,114114,317514.85,187400.0,0,146.45085199323233,146.45085199323233
617.0,06264.770,05632.970,03602.680,9.17,0000,6.67,114114,317514.85,180400.0,0,368.94759251815276,368.94759251815276
506.0,05230.520,05437.110,03275.050,9.14,0000,9.52,114114,317514.85,188000.0,0,141.15021577595638,141.15021577595638
1003.0,04536.370,06242.090,03362.250,9.14,0000,9.52,124114,317514.85,196000.0,0,166.69319500006515,166.69319500006515
614.0,04645.050,04466.230,03451.950,9.16,0336.000,8.33,114114,317514.85,180100.0,0,182.90928300537493,182.90928300537493
794.0,03937.120,06210.530,03372.120,9.14,01056.000,8.33,124114,317514.85,193800.0,0,497.81014421681743,497.81014421681743
338.0,03584.640,03472.680,066.160,8.64,0552.000,8.33,124114,317514.85,187300.0,0,498.42831867542554,498.42831867542554
629.0,05678.720,06183.490,03263.690,9.14,0492.000,8.33,124114,317514.85,189100.0,0,427.4456424638577,427.4456424638577
546.0,04314.000,04242.640,03263.690,9.14,0754.000,7.69,124114,317514.85,193400.0,0,281.1263826817525,281.1263826817525
835.0,05932.620,06447.710,03451.950,9.16,0000,0.00,124114,317514.85,193200.0,0,152.0725273651385,152.0725273651385
502.0,06133.850,05782.670,03462.330,9.16,0000,0.00,114114,317514.85,189300.0,0,203.2343309126431,203.2343309126431
1053.0,02877.880,05147.670,03149.950,9.34,0754.000,7.69,114114,317514.85,189700.0,0,286.08267685428456,286.08267685428456
877.0,05414.800,05792.930,03462.330,9.16,0000,6.67,114114,317514.85,184900.0,0,172.1959910544963,172.1959910544963
827.0,04950.890,06433.120,03263.690,9.14,0000,6.67,124114,317514.85,186900.0,0,336.66843905327755,336.66843905327755
655.0,05294.420,05186.280,03552.630,9.16,0000,9.52,124114,317514.85,188100.0,0,396.1475314192589,396.1475314192589
542.0,05687.770,05515.440,03642.720,9.18,0000,0.00,124114,317514.85,173000.0,0,137.51774884041254,137.51774884041254
516.0,03283.220,05461.560,03362.250,9.14,0754.000,7.69,124114,317514.85,187900.0,0,171.08372119643303,171.08372119643303
649.0,05678.450,06336.140,03263.690,9.14,0492.000,8.33,124114,317514.85,174200.0,0,157.77008617836967,157.77008617836967
601.0,04515.180,04969.730,03362.250,9.14,0336.000,8.33,124114,317514.85,183000.0,0,148.72777777703467,148.72777777703467
654.0,05646.660,05501.780,03552.630,9.16,0135.000,6.67,124114,317514.85,191600.0,0,181.18841674920475,181.18841674920475
1126.0,04816.210,05533.990,03562.640,9.16,0000,6.67,124114,317514.85,175400.0,0,457.50952623768075,457.50952623768075
1590.0,07647.630,010498.700,03275.050,9.14,01056.000,8.33,124114,317514.85,181900.0,0,172.21810628650996,172.21810628650996
342.0,03555.920,03421.760,0127.330,9.41,060.000,8.33,114114,317514.85,185900.0,0,169.9563255241596,169.9563255241596
473.0,06345.230,05705.780,03642.720,9.18,0912.000,8.33,114114,317514.85,184400.0,0,159.66105699454891,159.66105699454891
1105.0,04500.220,07746.980,03319.140,9.14,0336.000,8.33,124114,317514.85,194400.0,0,140.20577932921907,140.20577932921907
155.0,04473.610,0000,03263.690,9.14,0000,0.00,124114,317514.85,180500.0,0,154.60594471045633,154.60594471045633
1876.0,05210.170,07855.310,03562.640,9.16,0135.000,6.67,124114,317514.85,189400.0,0,173.48690600034047,173.48690600034047
501.0,04458.770,04278.230,03149.950,9.34,0135.000,6.67,124114,317514.85,188900.0,0,479.2316199621863,479.2316199621863
499.0,04231.070,04315.260,03149.950,9.34,0336.000,8.33,114114,317514.85,182700.0,0,167.8239160656961,167.8239160656961
623.0,04208.480,05161.190,03362.250,9.14,060.000,8.33,124114,317514.85,187300.0,0,166.6895968785264,166.6895968785264
621.0,05750.800,05689.760,03372.120,9.14,052.500,9.52,124114,317514.85,188600.0,0,159.53276905964728,159.53276905964728
484.0,04797.940,05008.970,03263.690,9.14,0000,0.00,124114,317514.85,188500.0,0,176.1497886595711,176.1497886595711
662.0,06368.590,05571.370,03263.690,9.14,0552.000,8.33,124114,317514.85,187700.0,0,160.69079499956212,160.69079499956212
318.0,03335.550,03472.430,0127.330,9.41,036.000,8.33,124114,317514.85,186400.0,0,144.96562712892657,144.96562712892657
544.0,04250.770,04653.650,03263.690,9.14,0135.000,6.67,114114,317514.85,203300.0,0,176.78897477116251,176.78897477116251
786.0,05612.770,05574.550,03552.630,9.16,0819.000,7.69,124114,317514.85,186600.0,0,153.34226863001058,153.34226863001058
629.0,05553.930,06168.800,03503.830,9.17,0000,0.00,114114,317514.85,184700.0,0,161.0042608023706,161.0042608023706
607.0,04543.420,04264.850,03642.720,9.18,0135.000,6.67,124114,317514.85,194600.0,0,402.4986666557124,402.4986666557124
469.0,02966.170,02951.490,066.160,8.64,036.000,8.33,124114,317514.85,184900.0,0,168.51690258199415,168.51690258199415
1231.0,05418.490,04660.790,03362.250,9.14,0000,9.52,124114,317514.85,179800.0,0,280.9344208230056,280.9344208230056
232.0,01808.590,01629.940,035.570,8.26,0552.000,8.33,124114,317514.85,176000.0,0,176.31180708055274,176.31180708055274
781.0,05296.660,07055.010,03319.140,9.14,0135.000,6.67,124114,317514.85,197300.0,0,438.06790771237917,438.06790771237917
692.0,04850.800,04485.070,03319.140,9.14,0105.000,9.52,124114,317514.85,190700.0,0,178.3774516917689,178.3774516917689
496.0,04352.050,04546.950,03263.690,9.14,0000,0.00,114114,317514.85,184200.0,0,153.65719004271008,153.65719004271008
587.0,04570.550,04344.910,03263.690,9.14,0754.000,7.69,114114,317514.85,192100.0,0,166.00993275543016,166.00993275543016
578.0,06090.790,05424.020,03319.140,9.14,01056.000,8.33,124114,317514.85,193200.0,0,168.45876392208436,168.45876392208436
0.0,05761.850,0000,03362.250,9.14,0000,0.00,124114,317514.85,191300.0,0,57.765648975260795,57.765648975260795
663.0,04076.670,06700.040,03263.690,9.14,0336.000,8.33,124114,317514.85,176400.0,0,431.70252572420014,431.70252572420014
481.0,04192.580,04453.930,03263.690,9.14,0336.000,8.33,124114,317514.85,199400.0,0,168.06021520227634,168.06021520227634
559.0,04802.560,05227.970,03362.250,9.14,0135.000,6.67,114114,317514.85,195400.0,0,531.8434848846127,531.8434848846127
1089.0,04909.270,08437.230,03642.720,9.18,0000,0.00,124114,317514.85,188800.0,0,174.0426342861532,174.0426342861532
388.0,03584.030,03571.650,0157.890,9.47,036.000,8.33,124114,317514.85,185100.0,0,153.19398700853927,153.19398700853927
561.0,04606.730,04296.240,03263.690,9.14,0135.000,6.67,114114,317514.85,191900.0,0,150.97386147620077,150.97386147620077
609.0,05857.290,05850.710,03552.630,9.16,0135.000,6.67,124114,317514.85,180500.0,0,413.2282568055011,413.2282568055011
643.0,07149.340,04760.030,03263.690,9.14,060.000,8.33,114114,317514.85,180200.0,0,156.34681608436802,156.34681608436802
604.0,04484.710,05268.050,03319.140,9.14,0000,0.00,124114,317514.85,185800.0,0,150.6526204563587,150.6526204563587
586.0,05993.980,05857.260,03451.950,9.16,0000,9.52,114114,317514.85,203100.0,0,154.3814779247544,154.3814779247544
1054.0,05874.450,07336.420,03372.120,9.14,0135.000,6.67,114114,317514.85,188900.0,0,487.08980832799165,487.08980832799165
625.0,04449.110,06672.250,03149.950,9.34,0754.000,7.69,114114,317514.85,193900.0,0,768.0426028636814,768.0426028636814
612.0,06159.310,04268.490,03451.950,9.16,0000,0.00,114114,317514.85,179100.0,0,162.54780660802314,162.54780660802314
633.0,05450.590,05271.510,03602.680,9.17,0000,6.67,114114,317514.85,174200.0,0,149.01535075435726,149.01535075435726
624.0,04985.700,05632.780,03275.050,9.14,0000,0.00,124114,317514.85,199000.0,0,449.20064900549426,449.20064900549426
510.0,04334.740,04751.150,03149.950,9.34,0000,0.00,124114,317514.85,184100.0,0,425.3119835380106,425.3119835380106
1661.0,05411.850,010846.450,03451.950,9.16,0780.000,7.69,114114,317514.85,195600.0,0,157.6985698488975,157.6985698488975
1023.0,06529.440,08544.010,03097.540,9.34,060.000,8.33,124114,317514.85,186800.0,0,152.49213817950198,152.49213817950198
494.0,04919.990,04633.370,03275.050,9.14,0996.000,8.33,124114,317514.85,187900.0,0,442.7286598964133,442.7286598964133
584.0,06308.000,04946.620,03275.050,9.14,060.000,8.33,124114,317514.85,188600.0,0,163.80854980165475,163.80854980165475
1291.0,05843.240,05970.930,03362.250,9.14,0000,9.52,124114,317514.85,178600.0,0,172.06608143886027,172.06608143886027
0.0,02723.170,01319.900,0127.330,9.41,0552.000,8.33,114114,317514.85,195000.0,0,133.21856746137718,133.21856746137718
542.0,05068.890,05170.160,03275.050,9.14,0000,9.52,124114,317514.85,191600.0,0,136.30238439918642,136.30238439918642
550.0,05488.090,05253.830,03263.690,9.14,0492.000,8.33,114114,317514.85,187600.0,0,368.34308313010774,368.34308313010774
680.0,05733.490,06003.500,03411.750,9.15,0696.000,8.33,114114,317514.85,179400.0,0,606.578803163267,606.578803163267
553.0,05300.710,05444.960,03362.250,9.14,0135.000,6.67,114114,317514.85,187000.0,0,399.6995433107711,399.6995433107711
763.0,05918.090,04418.700,03372.120,9.14,0000,0.00,114114,317514.85,186000.0,0,167.32651698810662,167.32651698810662
495.0,04236.010,04371.720,03319.140,9.14,0000,6.67,124114,317514.85,183200.0,0,159.9519151248578,159.9519151248578
1623.0,04641.020,05442.880,03319.140,9.14,0754.000,7.69,114114,317514.85,179900.0,0,192.73331724339175,192.73331724339175
734.0,07044.280,07206.360,03362.250,9.14,096.000,8.33,124114,317514.85,195000.0,0,167.45024738668624,167.45024738668624
507.0,04471.670,04563.760,03362.250,9.14,0000,6.67,124114,317514.85,184400.0,0,150.01026143869151,150.01026143869151
451.0,03189.900,03120.520,0157.890,9.47,0552.000,8.33,114114,317514.85,197400.0,0,154.49173877372485,154.49173877372485
520.0,05715.490,05615.090,03372.120,9.14,0000,0.00,114114,317514.85,189200.0,0,363.51613258270265,363.51613258270265
567.0,05185.810,05184.290,03451.950,9.16,0456.000,8.33,114114,317514.85,192600.0,0,75.96004641593707,75.96004641593707
0.0,05967.290,0346.920,03263.690,9.14,0492.000,8.33,124114,317514.85,184400.0,0,145.01322969685208,145.01322969685208
590.0,05133.760,02658.360,03451.950,9.16,0135.000,6.67,114114,317514.85,184700.0,0,431.3880584782619,431.3880584782619
664.0,04621.660,03424.280,03108.020,9.34,0754.000,7.69,124114,317514.85,179200.0,0,178.3259187596888,178.3259187596888
988.0,04806.710,05512.180,03319.140,9.14,01056.000,8.33,124114,317514.85,185000.0,0,155.0535854342682,155.0535854342682
1374.0,05793.900,06917.330,03362.250,9.14,0000,9.52,124114,317514.85,196800.0,0,431.12036795599045,431.12036795599045
611.0,04635.370,04665.440,03319.140,9.14,0105.000,9.52,114114,317514.85,206800.0,0,177.0476002904488,177.0476002904488
608.0,05770.530,04860.830,03263.690,9.14,0396.000,8.33,114114,317514.85,193400.0,0,148.63378250056584,148.63378250056584
555.0,04152.620,04261.560,03263.690,9.14,0336.000,8.33,114114,317514.85,187200.0,0,168.1727529911189,168.1727529911189
636.0,05006.240,05144.900,03602.680,9.17,0135.000,6.67,124114,317514.85,192800.0,0,123.22137005284287,123.22137005284287
380.0,03563.340,03457.790,0127.330,9.41,060.000,8.33,124114,317514.85,182200.0,0,154.11659217597682,154.11659217597682
749.0,04874.580,03982.910,03362.250,9.14,0754.000,7.69,124114,317514.85,193800.0,0,322.9523036266232,322.9523036266232
503.0,04271.770,04512.020,03263.690,9.14,0135.000,6.67,114114,317514.85,178900.0,0,350.90656580602973,350.90656580602973
557.0,05718.770,05202.530,03451.950,9.16,0000,0.00,124114,317514.85,189800.0,0,156.77760247489158,156.77760247489158
781.0,05394.930,06505.650,03362.250,9.14,0000,9.52,114114,317514.85,187200.0,0,469.5096417366861,469.5096417366861
528.0,04502.840,04674.950,03149.950,9.34,0336.000,8.33,124114,317514.85,192100.0,0,423.0102548213066,423.0102548213066
515.0,04750.440,03296.640,03263.690,9.14,0336.000,8.33,114114,317514.85,181900.0,0,445.9325327367194,445.9325327367194
453.0,03092.190,02948.110,066.160,8.64,0552.000,8.33,114114,317514.85,185400.0,0,156.8099582664062,156.8099582664062
593.0,05966.160,05960.520,03372.120,9.14,01176.000,8.33,114114,317514.85,200300.0,0,152.00496109952581,152.00496109952581
640.0,05375.870,05284.900,03451.950,9.16,0456.000,8.33,114114,317514.85,188800.0,0,402.0637614958065,402.0637614958065
491.0,04705.600,04026.360,0250.980,9.58,060.000,8.33,124114,317514.85,184900.0,0,157.4126399265311,157.4126399265311
633.0,05733.410,05712.700,03552.630,9.16,0000,0.00,124114,317514.85,182700.0,0,152.59572070849924,152.59572070849924
717.0,07717.250,06742.650,03503.830,9.17,077.000,9.09,124114,317514.85,191500.0,0,433.2128018490308,433.2128018490308
667.0,05733.130,05470.060,03362.250,9.14,0135.000,6.67,124114,317514.85,200100.0,0,112.52167428880789,112.52167428880789
2114.0,04891.540,04608.760,03097.540,9.34,01056.000,8.33,124114,317514.85,190100.0,0,390.09045243721266,390.09045243721266
614.0,05602.910,06041.950,03503.830,9.17,0754.000,7.69,114114,317514.85,191700.0,0,179.7876206671634,179.7876206671634
623.0,06077.830,05134.400,03562.640,9.16,0000,0.00,124114,317514.85,190500.0,0,277.66025793636186,277.66025793636186
1076.0,05204.550,04125.360,03362.250,9.14,0135.000,6.67,124114,317514.85,202100.0,0,316.13287882336215,316.13287882336215
749.0,04750.300,05446.530,03319.140,9.14,0105.000,9.52,114114,317514.85,191600.0,0,428.01221847150816,428.01221847150816
548.0,05074.740,05264.380,03275.050,9.14,0000,0.00,124114,317514.85,199100.0,0,153.38841295357852,153.38841295357852
645.0,05766.000,05757.070,03451.950,9.16,052.500,9.52,124114,317514.85,195000.0,0,402.64897325237536,402.64897325237536
496.0,04441.450,04592.040,03319.140,9.14,0135.000,6.67,124114,317514.85,185300.0,0,388.26201536179144,388.26201536179144
537.0,04516.310,04246.350,03149.950,9.34,0135.000,6.67,124114,317514.85,185000.0,0,165.47106650564297,165.47106650564297
561.0,08477.460,05711.290,03552.630,9.16,096.000,8.33,124114,317514.85,179100.0,0,385.22991876872044,385.22991876872044
638.0,04700.390,03693.680,03319.140,9.14,0105.000,9.52,124114,317514.85,175100.0,0,182.24062874368718,182.24062874368718
951.0,05359.390,05373.730,03642.720,9.18,0000,9.52,124114,317514.85,181200.0,0,313.81143471510114,313.81143471510114
626.0,04920.550,05168.200,03552.630,9.16,0000,0.00,124114,317514.85,183800.0,0,471.0815320959618,471.0815320959618
402.0,03581.220,03629.870,0188.460,9.54,0000,10.00,124114,317514.85,191400.0,0,172.42566387918956,172.42566387918956
554.0,05245.090,03528.460,03275.050,9.14,0000,0.00,124114,317514.85,191600.0,0,151.94519264545758,151.94519264545758
848.0,05039.700,09218.780,03362.250,9.14,0000,0.00,124114,317514.85,189400.0,0,155.8603326963961,155.8603326963961
842.0,06181.910,05863.020,03552.630,9.16,0000,0.00,124114,317514.85,194600.0,0,149.29980206828264,149.29980206828264
688.0,06253.830,05606.290,03562.640,9.16,0876.000,8.33,124114,317514.85,177600.0,0,284.794939218172,284.794939218172
744.0,05797.070,05943.560,03362.250,9.14,0000,9.52,124114,317514.85,186600.0,0,154.73107996328463,154.73107996328463
689.0,05777.320,06022.000,03319.140,9.14,01056.000,8.33,124114,317514.85,192900.0,0,153.75190239415727,153.75190239415727
397.0,03569.540,03438.020,0127.330,9.41,060.000,8.33,114114,317514.85,188300.0,0,174.78032933690534,174.78032933690534
774.0,05077.500,05354.680,03451.950,9.16,0456.000,8.33,114114,317514.85,185700.0,0,379.1823732614339,379.1823732614339
